file_name,Pitch (Hz),Input delay (ms),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Spectral Roll-off (Hz),RMS Energy,Spectral Flatness,MFCCs_1,MFCCs_2,MFCCs_3,MFCCs_4,MFCCs_5,MFCCs_6,MFCCs_7,MFCCs_8,MFCCs_9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,Spectral Contrast (dB)_1,Spectral Contrast (dB)_2,Spectral Contrast (dB)_3,Spectral Contrast (dB)_4,Spectral Contrast (dB)_5,Spectral Contrast (dB)_6,Spectral Contrast (dB)_7
B2_337.wav,122.213585,0,1362.706078008534,3635.006664961247,1400.8477393617022,0.15953475,4.5336838e-05,-303.18472,133.41269,16.139881,31.488136,18.131638,20.125399,11.718125,11.00051,6.397778,6.519926,3.9190054,3.7858307,2.0243568,27.65790883668375,19.685179397590936,20.399073278792443,23.442898959405493,25.054828961222388,23.77017481457623,22.960947354350942
B2_338.wav,122.217224,0,1360.2146512064853,3625.8061073759072,1402.2606382978724,0.15949997,5.1974363e-05,-303.2232,133.43759,16.071308,31.528778,18.101456,20.230335,11.682099,11.032162,6.347793,6.5696936,3.8711638,3.7983856,2.0196025,27.350981474972937,19.711692050432145,20.488208786877237,23.468484233560204,24.912181982882903,23.658620111033816,22.98627266361854
B2_339.wav,122.21016,0,1357.583154948261,3621.271398928319,1397.0246010638298,0.15948772,4.721405e-05,-303.3698,133.5031,16.054565,31.548254,18.100687,20.223795,11.688451,11.040277,6.3276343,6.5972157,3.8370092,3.814699,1.9864011,27.148671206670603,19.76372173768257,20.41559780084609,23.454850269640936,25.13196613991922,23.868494563032183,22.9531458937735
B2_340.wav,122.21911,0,1360.36894962683,3624.2209000437974,1404.4215425531916,0.15949574,5.4769553e-05,-303.16516,133.46007,16.03563,31.517523,18.069902,20.20231,11.670119,11.044529,6.3054233,6.5881433,3.8477545,3.8053567,1.9921782,27.339697552588337,19.67865656967234,20.44452904220956,23.41031051109206,25.20520559595673,23.782583684191504,22.942577619972585
B2_341.wav,122.20839,0,1356.8626917898596,3620.299126885228,1395.1130319148936,0.15945251,4.4127326e-05,-303.30692,133.49881,16.029348,31.56667,18.10733,20.227968,11.68384,11.052727,6.317127,6.6089816,3.843757,3.8387606,1.9799991,27.127823421009996,19.638961153691675,20.47786868267733,23.48647771811185,25.391775304817568,23.809085572096915,23.005788158325448
B2_342.wav,122.21216,0,1364.2990939002248,3632.280374890843,1412.2340425531916,0.15950423,5.079877e-05,-302.95718,133.38486,16.063755,31.496256,18.103516,20.18557,11.658002,11.000293,6.3394165,6.580634,3.858665,3.7488182,1.9144787,27.527532496099788,19.72162665120157,20.418871172290423,23.351155186917456,25.220340521352625,23.80588375067016,22.9124892662391
B2_343.wav,122.20282,0,1359.5454877103994,3627.4670151644436,1395.6948138297873,0.15943837,4.020824e-05,-303.23407,133.41322,16.061392,31.537682,18.13308,20.248901,11.712547,11.07028,6.3595486,6.568857,3.8431401,3.7541149,1.9713039,27.377195404349237,19.700622120115604,20.444139278997564,23.283472809271966,25.271019928759898,23.849604635936128,22.909401160045018
B2_344.wav,122.20915,0,1365.4397335895924,3634.834687018511,1414.311835106383,0.15945667,4.8831298e-05,-302.93762,133.3655,16.022444,31.471973,18.08435,20.163433,11.69903,11.029264,6.350372,6.542389,3.8638337,3.786312,1.9622935,27.586821960010898,19.68550826701385,20.416756178665572,23.340259065502252,24.97817030176633,23.857459816028797,22.895801783118465
B2_345.wav,122.20985,0,1361.3494673296877,3627.0512785997707,1403.341090425532,0.15942457,5.2027306e-05,-303.1673,133.43668,16.040106,31.537533,18.094254,20.205473,11.695599,11.029021,6.331503,6.585813,3.8442101,3.7826438,1.9843768,27.31058609749315,19.698977391923567,20.486521547789927,23.212345359246147,25.218949034192622,23.789095338957225,22.89440153358615
B2_346.wav,122.1998,0,1361.156376509135,3630.08511380831,1398.188164893617,0.15940864,4.54399e-05,-303.19562,133.43166,16.055788,31.521854,18.13245,20.197588,11.729844,11.004415,6.370733,6.554829,3.882727,3.7545834,2.0166404,27.386147559570933,19.64997382846141,20.48620677890271,23.15204207460349,25.163702254032223,23.593288075018616,22.94660768156092
B2_347.wav,122.20926,0,1367.0479896441275,3636.1219480807554,1419.1323138297873,0.15943244,5.3447402e-05,-302.82214,133.33498,16.036705,31.478544,18.09873,20.147242,11.670684,11.014548,6.35741,6.5857944,3.8088698,3.7169285,1.928898,27.47920410173798,19.720686421454406,20.436884537509616,23.205646096278628,25.383346728451478,23.639989815516522,22.905079253749072
B2_348.wav,122.19192,0,1361.1632948463118,3632.6820051552254,1395.1130319148936,0.15938409,3.894449e-05,-303.218,133.37096,16.073662,31.52415,18.146057,20.221294,11.761842,11.047665,6.4065905,6.5450706,3.860541,3.7330391,1.9708174,27.7157232263883,19.631988552042465,20.497209244497093,23.179583818603806,25.048099958982743,23.763897585549667,22.93482489593244
B2_349.wav,122.19815,0,1363.2249942445758,3628.268262410223,1410.15625,0.15939932,4.959233e-05,-302.9808,133.39293,15.976299,31.518436,18.059204,20.211294,11.6815,11.051526,6.350274,6.585391,3.8173647,3.785371,1.9510398,27.29076872606936,19.72063843999118,20.465978700681628,23.00744918219465,25.27888596405584,23.786998789701016,22.90855636304264
B2_350.wav,122.20638,0,1366.8298148840877,3633.9741489404955,1420.7114361702127,0.15941282,5.6658384e-05,-302.7979,133.3399,15.984694,31.47961,18.060135,20.182037,11.688512,11.03498,6.34517,6.5387836,3.8105261,3.742159,1.9436195,27.476946677572975,19.647055609597608,20.499261261153343,23.125178503516267,25.42759637349317,23.92847952170843,22.96272908917092
B2_351.wav,122.19164,0,1356.7739218747106,3618.937648895471,1391.871675531915,0.15936336,3.8279766e-05,-303.246,133.44528,15.964842,31.609545,18.070877,20.292418,11.697243,11.119512,6.3254795,6.6323533,3.7904732,3.814138,1.8879044,27.359401545041717,19.664293651193805,20.499661842970582,23.192033586831684,25.335495728674076,23.87045481559169,22.975599486417472
B2_352.wav,122.1993,0,1366.5799227225843,3630.514923689147,1424.6176861702127,0.15939015,5.8965063e-05,-302.7757,133.33598,15.966999,31.504349,18.046532,20.22723,11.654619,11.0533495,6.333573,6.5888777,3.7872107,3.762204,1.8912046,27.489313018346373,19.662410650799035,20.50670282965214,23.193229503667364,25.140841777073494,23.613001374517935,22.97588346627044
B2_353.wav,122.20747,0,1370.6762685230692,3641.9925400292186,1427.526595744681,0.1593825,6.526841e-05,-302.80664,133.26549,16.016037,31.457018,18.121897,20.15268,11.729195,10.983938,6.392829,6.527922,3.8852136,3.7467146,2.008765,27.585246664842753,19.65028876614268,20.50437136532254,23.20626231059491,25.32225849246812,23.719403215391313,22.9320100325079
B2_354.wav,122.19304,0,1358.484137835112,3623.795438306798,1392.7027925531916,0.15936346,3.839651e-05,-303.2055,133.42232,16.007551,31.582825,18.11172,20.262178,11.688023,11.06515,6.3380466,6.6070294,3.8148878,3.7919047,1.938432,27.445692086140813,19.65768521367433,20.474114309720886,23.187951572292725,25.442017845601935,23.807181127047084,22.9538958518901
B2_355.wav,122.20368,0,1362.6981250522906,3619.397379430694,1421.625664893617,0.15940161,5.160747e-05,-302.7612,133.4172,15.857371,31.57922,17.958279,20.267942,11.599514,11.122386,6.2542896,6.6338515,3.7202728,3.8091483,1.8446205,27.387223414971167,19.65689789155815,20.52016229648444,23.053349602592473,25.53155693200963,23.611714195469165,22.953794299136693
B2_356.wav,122.1999,0,1366.1640740404684,3637.3743058739105,1412.6496010638298,0.1593811,5.201209e-05,-302.92197,133.32521,16.0294,31.477165,18.149763,20.150887,11.741386,11.003918,6.388519,6.527885,3.8568842,3.7243757,1.9911436,27.652861253980817,19.709065300994595,20.490819072953105,23.095944869728594,25.14627211694911,23.73814410692661,23.011949576260623
