file_name,Pitch (Hz),Cutoff freq (MIDI),Cutoff freq (CV),Resonance (MIDI),Resonance (CV),Input delay (ms),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Spectral Roll-off (Hz),RMS Energy,Spectral Flatness,MFCCs_1,MFCCs_2,MFCCs_3,MFCCs_4,MFCCs_5,MFCCs_6,MFCCs_7,MFCCs_8,MFCCs_9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,Spectral Contrast (dB)_1,Spectral Contrast (dB)_2,Spectral Contrast (dB)_3,Spectral Contrast (dB)_4,Spectral Contrast (dB)_5,Spectral Contrast (dB)_6,Spectral Contrast (dB)_7
B2_r031_c047.wav,120.4314,47,3.7008,31,2.4409,44.00000000000004,224.98396724964437,1214.4575357158471,227.6611328125,0.15974645,1.057829e-05,-501.3243,153.99112,123.01188,85.18219,51.236164,27.583618,15.68705,12.625816,12.860587,12.367485,9.93101,6.481388,4.044348,16.62948802750694,11.987978944500957,15.065356763951476,17.643586256146747,13.57830788143823,12.992550250917953,16.304059095449592
B2_r031_c063.wav,116.30658,63,4.9606,31,2.4409,44.00000000000004,270.69726800730507,1068.5518481359586,371.19600785340316,0.17372663,6.3359416e-06,-426.38293,223.5265,125.97217,41.10531,6.632723,10.015261,17.586079,13.261987,4.9820237,2.999895,5.6749854,6.366639,3.9686306,16.612606852986836,7.9885614486458545,11.768745754805646,15.39179482689268,18.813698375853694,13.166298703530734,16.34929588863431
B2_r031_c079.wav,116.40092,79,6.2205,31,2.4409,44.00000000000004,396.80424128281646,1026.0546009632644,689.94140625,0.1792283,1.0869219e-05,-343.98755,269.02774,70.43134,-12.119954,10.232205,22.45173,7.2818475,4.9384637,10.677035,6.6307964,3.0807908,5.8584332,5.410866,16.435374820491777,7.241399017750235,8.036338755309151,11.375445381462457,15.628703120769416,18.056146491366075,16.333377962930346
B2_r031_c095.wav,119.47671,95,7.4803,31,2.4409,44.00000000000004,655.6204474679646,1247.570383424167,1286.62109375,0.1814438,1.746654e-05,-271.13,267.00876,-3.747062,-1.3236252,33.587208,5.594195,10.2812805,11.907055,3.5027587,8.58225,5.4982934,3.563755,6.0649924,16.20321541303877,7.238512602417917,7.3236667918987335,8.372953089301925,11.495326872959687,15.08591589704209,19.78649852352538
B2_r031_c111.wav,119.40445,111,8.7402,31,2.4409,44.00000000000004,1118.2413463631,1921.2262377904037,2329.58984375,0.18305703,6.0030736e-05,-205.63953,229.60796,-37.972305,42.80133,10.826743,10.2691555,13.842555,4.931217,10.666583,3.4079819,7.6963496,3.5565736,5.3229523,16.751608819245778,7.141244184759183,7.07599391328633,7.5877153321627375,8.543435714458221,10.800169647031678,25.916674583860452
B2_r031_c127.wav,118.44492,127,10.0,31,2.4409,44.00000000000004,1500.9602395112126,2570.491138097925,3192.3828125,0.18247719,0.00024845553,-177.02159,200.79071,-31.976593,51.43516,-1.8215128,21.36622,5.1702456,11.757388,5.197268,7.6133995,4.7004886,5.422142,4.398908,16.641974974012115,7.10604578465425,7.059451606688157,7.5142031137852605,8.109480824595531,9.038754913713111,24.038265160338923
B2_r047_c015.wav,0.4514291,15,1.1811,47,3.7008,33.33333333333333,417.475661386671,2284.3221794622855,141.6015625,0.061048474,1.3175701e-05,-631.9807,62.678894,57.761166,53.86581,50.68161,46.916214,42.70816,38.806103,34.6492,30.857233,26.68894,23.03303,19.410622,21.633844797419858,17.104669881525517,10.323200187845991,11.724659952787363,13.173975906336077,12.943506559754193,16.399809895207696
B2_r047_c031.wav,84.15409,31,2.4409,47,3.7008,44.00000000000004,264.80782647547966,1597.7047247314556,184.5703125,0.10506681,1.0294091e-05,-581.36237,101.610504,91.17828,79.45645,67.11581,54.036438,41.596607,31.291473,23.004717,16.905249,12.807155,10.059257,8.702437,16.396588741124038,15.14948537949438,15.09765215631941,12.175005441869567,13.244821225442152,12.939834075385434,16.610990866623833
B2_r047_c047.wav,118.42425,47,3.7008,47,3.7008,44.00000000000004,268.24694760978053,1324.5854033787307,270.5078125,0.10761324,9.925903e-06,-532.9534,171.97127,131.80981,84.92652,46.38405,23.290323,14.271142,13.002858,12.532535,9.941464,5.847441,2.5118983,1.2381426,16.61849946203939,11.462239955758468,15.381171970004504,17.92075822223698,13.58931600859897,12.803867630627188,14.894471208538524
B2_r047_c063.wav,118.55796,63,4.9606,47,3.7008,44.00000000000004,348.0339945635132,1207.3180040787563,525.7568359375,0.10654577,1.1752624e-05,-452.3948,246.63612,124.928856,29.791046,0.14777999,7.8129067,12.164531,4.696377,-0.7330179,1.7075964,4.453068,3.747638,2.4501908,16.358057723848166,6.5643081375909675,11.943080614502826,16.089170427198123,18.475077074454223,12.83310085334601,14.888495311699941
B2_r047_c079.wav,119.6155,79,6.2205,47,3.7008,44.00000000000004,525.5643809588189,1193.5829735276818,973.7548828125,0.1065406,1.3716143e-05,-366.41226,284.85687,51.677326,-27.455383,6.7469764,17.5361,5.890087,10.099092,12.016826,4.910978,4.214208,6.1220818,3.6996644,16.802602394052137,6.980561499479545,6.4886523218768515,10.490021177911627,16.389843814192727,17.903832698272378,14.999778531005733
B2_r047_c095.wav,117.2501,95,7.4803,47,3.7008,44.00000000000004,877.4764257091041,1465.512683131442,1886.780104712042,0.10701067,2.3304941e-05,-290.75705,266.86276,-32.483456,1.4082689,38.682297,6.470474,11.029545,6.9995937,5.7303014,10.06633,3.4960682,5.0998187,4.8782277,16.351672449857556,7.10113730458196,6.884534410311398,6.986947680692364,10.176144106423708,15.994041155234546,19.673562388263637
B2_r047_c111.wav,119.33189,111,8.7402,47,3.7008,44.00000000000004,1551.2994843800614,2359.0555901419016,3632.6904296875,0.10694027,0.00015293242,-229.39552,210.28662,-49.99966,59.942677,3.247982,10.888646,13.4856,7.6432757,7.312387,5.588698,7.2887454,3.0163229,6.1953654,16.391984820917088,7.192728313244953,7.13633087717261,7.462921361785781,7.424392053924303,9.103904832508158,27.184119395726146
B2_r047_c127.wav,116.56255,127,10.0,47,3.7008,44.00000000000004,2095.5192322869093,3189.0601226603612,5069.580078125,0.10679418,0.0007153515,-201.20842,174.92192,-29.34468,60.549618,-11.418584,26.656897,3.7070582,11.531032,5.3286176,8.325734,3.3023741,7.139044,2.7348297,16.256255950504087,7.2389367228489006,7.156657753016141,7.515710014776601,7.712177721499789,7.232808590252964,24.938409107197373
B2_r063_c015.wav,1.1448687,15,1.1811,63,4.9606,33.33333333333333,339.86326624787574,1977.7819959731314,180.57804404145077,0.08662509,2.3217133e-05,-616.5183,62.032352,57.512913,53.914547,50.512768,46.817154,43.039654,39.150528,35.155643,31.215199,27.160717,23.359785,19.965511,22.788285047117316,16.822495014215892,10.902661794474517,11.571986480946785,13.509981815745403,12.992256054625043,16.43006161681663
B2_r063_c031.wav,120.35394,31,2.4409,63,4.9606,44.00000000000004,288.45382078551825,1656.0891451910388,183.8187172774869,0.09111859,1.1295345e-05,-605.3832,108.63056,97.87013,83.911224,69.10623,54.396637,41.028748,30.377909,21.745863,16.490358,12.493141,10.756606,9.057021,17.08145827720199,15.708711146662113,15.166470425878755,12.07253455044571,13.893063680229652,13.012269982057116,16.334015736264174
B2_r063_c047.wav,120.92814,47,3.7008,63,4.9606,44.00000000000004,321.52318135486,1492.6900533996632,313.1103515625,0.08082788,1.2488347e-05,-553.21735,186.17688,136.76042,83.23011,42.682247,20.820436,13.193634,12.832775,10.292133,7.4554687,1.7533512,-0.1375379,-1.7718858,16.43386938374267,9.721092494379844,15.85646574543776,17.751356409140374,13.76733100207199,13.025995655366295,16.2564207462366
B2_r063_c063.wav,121.69065,63,4.9606,63,4.9606,44.00000000000004,427.82702204840524,1380.0930513299588,615.478515625,0.07640106,1.3268397e-05,-468.8442,261.45932,122.16641,20.871187,-4.695566,3.8592365,4.7965946,-1.2175835,-4.121033,1.632517,3.6864192,4.8890576,4.551454,16.20791643512849,6.281474807213964,11.515772016617838,16.755102954054944,18.472634985027156,13.005945156037948,16.44236295500792
B2_r063_c079.wav,121.23464,79,6.2205,63,4.9606,44.00000000000004,658.362653369327,1368.429532656067,1227.9052734375,0.07479284,1.8448533e-05,-380.1433,292.46878,34.35767,-39.12364,4.372101,17.41657,11.384254,16.865862,10.914088,2.9458199,2.1535883,4.776018,3.7936003,16.45450362715494,6.969228384368402,6.03752180157372,8.613709260753906,17.530525703267745,17.873570125589854,16.30757613210351
B2_r063_c095.wav,118.42054,95,7.4803,63,4.9606,44.00000000000004,1125.4768342510772,1688.387493348239,2496.58203125,0.07367307,4.3561624e-05,-307.1405,259.28168,-51.753048,9.275328,45.207226,6.5358634,5.591318,5.3521123,10.956932,10.273652,0.630166,5.2827992,5.456014,16.840949850137005,7.120505407895993,6.933313865850849,6.807680065244874,7.5721674474946825,17.52065006121956,19.632595171480272
B2_r063_c111.wav,117.121445,111,8.7402,63,4.9606,44.00000000000004,1983.3031583126142,2711.984315223182,4952.306937172775,0.073706575,0.00030417068,-246.73557,193.79274,-51.689365,72.69511,-6.679457,12.056615,16.945982,5.8325295,4.63552,10.583108,3.6960278,3.8726301,6.6711483,16.444957766234392,7.11624866616944,7.049517410507033,7.583610299568384,7.290426135305854,6.116036582945247,28.923340433313047
B2_r063_c127.wav,118.95971,127,10.0,63,4.9606,44.00000000000004,2714.679756372856,3757.289868874466,7118.250981675393,0.07351346,0.0014903169,-221.60492,154.75867,-20.382174,62.71337,-19.05438,34.474323,-0.48375475,11.62986,8.067691,5.264147,5.332259,6.8258896,1.8782611,15.644342127779364,7.124846254222267,7.038237828926108,7.4939401934817225,7.654259362603954,6.571121314161182,24.82478314453916
B2_r079_c015.wav,0.0,15,1.1811,79,6.2205,44.00000000000004,245.41338145933432,1561.856631202,173.4375,0.14628585,2.4786115e-05,-574.2968,57.584877,53.977627,51.735443,49.064384,46.158707,42.945698,39.315712,35.577568,31.920868,28.23953,24.803513,21.57395,24.05240530759439,16.31641440601865,11.35017739572618,11.447429076965262,13.322977656375903,12.800572215971183,16.14810762366643
B2_r079_c031.wav,121.86135,31,2.4409,79,6.2205,44.00000000000004,273.9523655192941,1546.5240735503764,169.36677631578948,0.10111823,9.812036e-06,-594.2512,105.25,95.68107,83.292564,69.58053,55.61845,42.55859,31.612106,22.882788,16.788946,12.586592,10.137787,8.507453,19.73706431154308,16.334871457319384,14.859650666349683,12.07163418416099,13.531117591341994,13.27555841063246,15.553984604777247
B2_r079_c047.wav,202.2852,47,3.7008,79,6.2205,44.00000000000004,346.07388634099584,1513.223720562461,322.4506578947368,0.06691534,7.742313e-06,-563.59827,194.64899,138.27382,82.84085,40.19864,20.174019,11.389763,12.440041,6.736922,4.913243,-2.0214453,-2.9690745,-3.671323,16.13549619194973,7.81945197020286,16.46879834824308,17.850980786694887,13.868321625893023,13.14708203740391,14.827831883658117
B2_r079_c063.wav,123.12292,63,4.9606,79,6.2205,44.00000000000004,495.2491593214082,1405.9402368089516,695.8851439790576,0.06208617,1.6503665e-05,-477.27582,269.51703,118.14332,15.354643,-10.483174,-1.3498043,-2.2298565,-4.796241,-6.479156,3.419255,5.510763,8.6428,9.415667,16.07785861203636,6.404476943531176,11.440149382600891,17.769245508464472,18.742257117301172,13.111498727663813,14.831317411439368
B2_r079_c079.wav,124.70221,79,6.2205,79,6.2205,44.00000000000004,791.7924981770522,1419.8955400214588,1421.142578125,0.05841811,2.336617e-05,-388.51913,293.29184,19.904072,-47.06164,2.9607372,23.011541,18.842367,21.17684,6.0617814,-1.6467711,-1.5257916,6.088613,8.418277,16.422575899012454,6.961664538986438,6.096450801171677,8.576224438444369,18.90332580924878,17.827075403523747,14.907971156976876
B2_r079_c095.wav,118.24713,95,7.4803,79,6.2205,44.00000000000004,1393.3969888769552,1837.8341177721704,2977.4169921875,0.056514535,6.532265e-05,-317.606,250.68901,-64.343994,18.30958,50.883038,3.7040958,-2.208039,9.570437,16.314272,7.161274,-3.6931753,7.457929,9.166015,16.07482846550997,7.094371455282702,6.904401986802594,6.842673286015934,8.34998120477209,19.94378726658758,19.79035183359444
B2_r079_c111.wav,118.48065,111,8.7402,79,6.2205,44.00000000000004,2518.2439270551545,3063.6561242169505,6205.2001953125,0.055692736,0.0005449408,-260.94397,178.80739,-49.093426,80.76562,-17.018461,15.878117,20.905947,-0.597278,7.0898438,13.763703,-2.105302,7.3320084,7.32246,15.953842362830107,7.161642753541899,7.108684548458221,7.509157678610099,7.268479693144421,8.358417732620238,32.03891112284574
B2_r079_c127.wav,231.76015,127,10.0,79,6.2205,44.00000000000004,3519.7945949379514,4292.11279206168,9211.55104712042,0.05582438,0.002590716,-236.50511,139.83626,-10.871623,61.035027,-24.282461,43.023037,-8.473292,15.79471,8.432184,1.3001807,10.477317,2.7034068,3.3298366,15.636134783645458,7.144647541089085,7.119322218434044,7.50005829460897,7.7295012263980665,6.7443142277372905,26.3891252505308
B2_r095_c015.wav,0.5895951,15,1.1811,95,7.4803,44.00000000000004,199.46886188498036,1233.0811734908018,209.33388157894737,0.25230515,3.361674e-05,-520.3891,54.57227,51.284077,49.324413,47.261086,44.754967,41.79764,38.715794,35.450104,32.072483,28.746479,25.53267,22.466688,24.3524278622604,14.297592057464632,11.839402993646175,11.770055973743863,13.23339551725686,12.74003198785615,16.293584460785677
B2_r095_c031.wav,122.77773,31,2.4409,95,7.4803,44.00000000000004,305.53060863671567,1717.1985510395705,149.25986842105263,0.08114228,2.1576247e-06,-541.1186,88.740135,81.62349,73.28832,63.87049,53.40263,42.88086,33.17461,24.800323,17.916813,12.503037,8.620712,6.2739835,18.17262643454862,16.78941142799848,14.704109091584856,12.119276223530878,14.008818250883412,13.388329997827125,16.406174803569908
B2_r095_c047.wav,306.378,47,3.7008,95,7.4803,44.00000000000004,377.1674795299069,1258.7512194325582,392.91557591623035,0.15339585,2.504628e-05,-495.63947,158.00168,126.416336,87.51081,51.106777,24.823458,10.2297945,4.3697314,2.136849,-0.35018307,-4.2158303,-8.340742,-11.012974,15.82000869293837,14.837218305709486,17.16864288356373,17.646366386233044,13.608455578191109,12.78340482117151,16.170889036004198
B2_r095_c063.wav,678.97687,63,4.9606,95,7.4803,44.00000000000004,587.4717563418363,1294.726984038019,710.0328947368421,0.093267635,7.2260054e-06,-445.8301,244.9854,120.15916,17.551214,-19.469929,-14.513338,-7.4528346,-8.645401,-6.895769,3.0545025,13.251941,16.913202,16.314623,15.914165923383068,6.488959852200149,15.826245044995487,18.982369909855322,18.756644314787362,13.115953828888408,16.317383128786343
B2_r095_c079.wav,1465.5625,79,6.2205,95,7.4803,44.00000000000004,1014.7435828520665,1424.108968926964,1530.2734375,0.06458054,2.1618442e-05,-391.45703,288.23755,8.4644575,-53.466778,3.3823674,32.30074,26.821402,20.656698,-1.8242882,-9.091012,-1.626099,13.395385,14.8547325,15.666308311526572,7.059677629422446,6.308969500724069,15.920045836065421,21.582669190686772,17.94392680222828,16.34457995579325
B2_r095_c095.wav,3178.0,95,7.4803,95,7.4803,44.00000000000004,1978.3100993717555,1856.3772427710883,3257.2021484375,0.066469245,5.190451e-05,-323.9493,239.53125,-72.80722,27.06659,57.3007,-3.5188503,-9.325023,18.465761,21.160723,-0.9083419,-8.006543,15.859578,12.234326,15.576171529376664,7.129585764249015,6.980375360610537,6.859267771608789,15.1212336730238,31.945328332092743,19.886192496307856
B2_r095_c111.wav,4013.7395,111,8.7402,95,7.4803,44.00000000000004,3617.85879442103,3391.5779390639473,7030.8837890625,0.05051024,0.0006582509,-271.95425,164.93486,-44.531357,86.45626,-27.31457,22.374914,23.466553,-9.3287325,14.806255,13.18574,-8.68513,15.575047,4.304175,15.860545250021824,7.1078266102420455,7.035233623892114,7.375987469899795,7.266431233499325,8.343145459339146,39.070031038015095
B2_r095_c127.wav,285.7844,127,10.0,95,7.4803,44.00000000000004,5058.513659926861,4921.3769248583485,10698.666557591623,0.047575187,0.0036034759,-250.12337,126.56238,-1.1826136,56.703472,-26.231836,50.46649,-17.716198,23.803875,4.7062373,-0.35399073,16.410402,-4.999685,10.048279,15.158001598021098,7.169142906808265,7.151733578808725,7.550514117275535,7.792623620215712,6.944870864321424,33.33898010763791
B2_r111_c015.wav,0.4408498,15,1.1811,111,8.7402,44.00000000000004,152.66252648642725,1028.20397626682,154.6630859375,0.35892668,1.2230498e-05,-472.69775,48.37338,46.805683,44.840134,42.88976,41.004204,39.004707,36.740753,34.222946,31.5861,28.969017,26.419775,23.905962,26.34133247511225,15.156061339095487,11.610651924439312,11.76402992581182,13.518503353502602,13.02285556646567,16.403750596760336
B2_r111_c031.wav,142.26349,31,2.4409,111,8.7402,44.00000000000004,202.7363877836723,853.7361766402091,208.6181640625,0.4679631,9.977307e-06,-448.05356,91.03198,82.68705,72.95797,62.54732,51.3961,40.590122,31.199158,23.54731,17.620348,13.255565,10.223647,8.209125,22.036935720068517,18.431869369585847,15.143000550073046,14.379456241793116,13.503905184696714,12.790311837181852,16.42059634886596
B2_r111_c047.wav,309.0629,47,3.7008,111,8.7402,44.00000000000004,356.7633824330819,799.4968066171365,367.5537109375,0.5091606,1.0067984e-05,-387.59366,141.90004,107.65054,68.79354,37.70383,18.796598,9.746572,4.6037235,-1.4629427,-8.69582,-14.052466,-15.151006,-12.59142,13.228536387073106,20.50048594459039,18.142410657236468,17.290872481228476,18.37613966059676,12.804058141055771,16.385743640454255
B2_r111_c063.wav,677.80597,63,4.9606,111,8.7402,44.00000000000004,701.6865446157971,778.5082961660828,742.0654296875,0.530366,9.884293e-06,-338.0178,184.62157,85.79785,10.538653,-15.065322,-15.478428,-13.651973,-11.126953,-6.364014,-2.055644,4.678106,18.73676,33.287903,15.14207204885809,6.550286016935504,25.505275806679055,19.999142998495746,21.77259524943973,20.563286212097847,15.456687439333692
B2_r111_c079.wav,1477.272,79,6.2205,111,8.7402,44.00000000000004,1443.1970614761804,864.7101858609298,1526.0009765625,0.5454491,1.0170198e-05,-295.60522,182.85242,9.405187,-38.248272,-0.4374353,30.457922,34.364815,18.982683,0.95498776,-13.714401,-14.528857,15.365574,37.855114,15.341479562594406,7.014420627306525,6.463698967513634,28.692037745785886,20.946219023666963,21.92847274495575,20.232408259753615
B2_r111_c095.wav,3230.46,95,7.4803,111,8.7402,44.00000000000004,3054.5007644468046,1382.412830198086,3294.189453125,0.5471022,1.0680006e-05,-280.14355,155.09456,-38.517372,26.462072,50.12289,1.0840926,-11.740611,16.50662,25.749613,2.4076154,-20.207705,20.383001,27.431183,15.062430726561038,7.13185900766666,6.827851563762221,6.877974962701586,16.111677199355388,39.25831375050345,35.57876604731117
B2_r111_c111.wav,7034.0996,111,8.7402,111,8.7402,44.00000000000004,6478.2630464876665,2661.584294155206,7101.318359375,0.53217834,2.239393e-05,-267.2776,118.58689,-11.231983,66.964,-18.578676,18.986204,25.275452,-9.300454,10.532085,23.187963,-21.3093,24.401628,5.7946687,14.999574035217861,7.254121723058264,7.275729900382349,7.483829993714987,7.317737122465119,8.213081129740903,47.51763641292342
B2_r111_c127.wav,10745.713,127,10.0,111,8.7402,44.00000000000004,9754.352507479123,4059.720002516619,10813.720703125,0.5045273,6.627757e-05,-259.9195,97.48844,24.202677,35.93603,-10.517109,38.49347,-7.767311,13.208133,17.908386,-16.62586,35.19914,-23.882744,26.342781,15.04331281798585,7.187586858291811,7.17461989847406,7.3769623900567245,7.669030024991751,6.961352400466236,41.64483058706556
B2_r127_c015.wav,0.6272904,15,1.1811,127,10.0,44.00000000000004,136.20067609328115,929.1404214180926,128.5400390625,0.42962638,7.1323343e-06,-466.7924,53.53529,50.985703,48.451904,46.156963,43.63393,40.821606,37.947994,35.030575,31.921453,28.590073,25.26532,22.2735,24.08728238830803,13.956557173457691,13.125975764330521,11.745589092277896,13.852697050137484,13.16700616454974,16.46787980102096
B2_r127_c031.wav,143.6828,31,2.4409,127,10.0,44.00000000000004,206.03603682566407,846.7856497113253,203.0029296875,0.4878491,9.284776e-06,-433.13916,101.902824,90.3696,75.796196,60.383682,45.33108,32.216354,22.209131,15.400292,11.309535,9.248096,8.363499,7.8120747,24.117347993542438,18.094554417065808,14.84413544996861,17.405729889562455,13.463031749205342,12.581059763513972,16.300825026054444
B2_r127_c047.wav,315.18912,47,3.7008,127,10.0,44.00000000000004,367.6838218707171,792.7609612664655,365.478515625,0.5222632,8.555756e-06,-375.46997,149.6135,105.13965,58.637054,26.872889,12.418107,8.099572,4.998125,-1.0120901,-8.244962,-13.278976,-14.629966,-13.218875,13.52176142936497,20.48043702193574,16.454343287993215,19.34271498605686,23.262159642101953,12.988909346563815,16.22856380917506
B2_r127_c063.wav,686.32715,63,4.9606,127,10.0,44.00000000000004,726.9109247988487,794.7147738628449,741.8212890625,0.5423703,9.551345e-06,-326.77216,179.02287,73.98971,4.8814435,-12.1356,-13.027184,-15.232288,-13.072593,-7.124304,-1.5600792,7.8791738,23.136652,34.71841,14.253450165840993,6.34918420718025,25.891259098634674,18.777397401372195,24.43987147605198,23.60288066068291,16.477325367464413
B2_r127_c079.wav,1494.6317,79,6.2205,127,10.0,44.00000000000004,1497.7859448366582,923.1330943578863,1550.29296875,0.5572384,9.96037e-06,-293.2333,170.50914,3.3967578,-31.347662,0.8301754,26.984808,36.003727,20.127405,-1.1788974,-15.95169,-13.12147,18.974318,37.308723,14.777767064321374,6.995211176329833,6.082701283438769,30.13860074322963,21.741212578056377,24.53169044621583,22.893792300434466
B2_r127_c095.wav,3264.1375,95,7.4803,127,10.0,44.00000000000004,3175.768029175683,1481.7884670185613,3328.61328125,0.5609389,1.11725385e-05,-280.78445,138.9778,-33.630943,29.654648,46.931213,3.1694171,-14.458717,19.255089,26.922037,-1.1223596,-19.93431,23.991661,24.87413,14.711618996654751,7.187322718867558,7.132052588451951,6.928415011659872,14.259693477021697,39.757737502501264,36.16182413260881
B2_r127_c111.wav,7095.5034,111,8.7402,127,10.0,44.00000000000004,6700.8535434185715,2677.2785502434813,7164.0625,0.5445569,2.319752e-05,-275.40512,108.01125,-1.0854683,59.360546,-14.103511,16.374557,27.507498,-12.143135,13.1729555,21.928633,-22.315086,26.92967,3.0627832,14.875557673073246,7.260055504473328,7.2528871372979005,7.470459633213319,7.485326389484051,8.263762633822653,46.41789312894226
B2_r127_c127.wav,10814.409,127,10.0,127,10.0,44.00000000000004,10058.506651721504,3962.8069467850323,10887.939453125,0.5187745,5.87971e-05,-272.77225,94.94244,27.983543,32.34553,-8.165424,37.35833,-7.5751686,13.258296,18.035044,-17.673729,36.966953,-26.357412,29.017344,14.104156314586477,7.14897815786232,7.157656368140394,7.457954243600341,7.6853840999564325,7.154178968873258,41.465904511419325
B3_r015_c015.wav,234.66864,15,1.1811,15,1.1811,44.00000000000004,6839.226029216994,7587.254560047556,16575.573979591838,0.0012737339,0.009730394,-696.59106,39.085144,31.969696,30.024822,23.055296,21.243097,14.408858,13.746662,6.273505,5.478817,0.80367965,2.545283,-1.125788,17.61457503703903,21.620106898449137,12.192631288655447,11.690327343189368,13.641385178297128,13.00515709023921,16.253886495584716
B3_r015_c031.wav,245.8617,31,2.4409,15,1.1811,44.00000000000004,1849.8495940592009,4734.204469416884,628.7417763157895,0.010679479,9.591744e-05,-660.6505,81.19141,64.180466,51.895393,33.612743,22.43753,9.096265,5.261552,-2.904949,-3.4817955,-8.617453,-8.770294,-12.049826,14.639751798801978,25.910977711418912,23.314968450109472,13.412468505126935,13.46117566263679,13.181694626726854,16.261561849310088
B3_r015_c047.wav,246.99341,47,3.7008,15,1.1811,44.00000000000004,570.0113414445666,2098.420397670733,314.13612565445027,0.06609992,1.193015e-05,-589.77734,131.75478,91.4246,51.84282,25.38194,11.524562,4.1357903,-0.86976314,-7.602711,-11.305649,-14.5150175,-14.324531,-15.428915,11.872019251743179,25.784940144931884,30.669420112997024,24.24555609112454,15.568044843061983,12.806262967825255,16.261812967402108
B3_r015_c063.wav,245.97212,63,4.9606,15,1.1811,44.00000000000004,474.07496967186256,1359.5540848147284,528.4423828125,0.14459448,1.0003791e-05,-482.1001,161.38402,82.56414,24.481438,7.0425076,5.6730247,-1.779487,-11.408623,-13.275645,-10.309405,-10.64359,-13.957513,-14.959831,12.977042047789169,25.63754639712506,31.921686754228773,31.766610070253126,26.855428866016535,15.143205532395198,16.158543718248
B3_r015_c079.wav,246.026,79,6.2205,15,1.1811,44.00000000000004,584.2123881743431,1151.8128194109815,784.7900390625,0.18812819,1.0262708e-05,-394.5894,191.95361,30.339203,-9.234734,16.99878,4.4822755,-17.05101,-10.0651865,-5.450285,-12.706646,-12.709466,-10.834971,-14.149429,13.128901165118895,25.656421045485086,30.64049952001754,31.99847944067048,34.4005518434697,25.350499459599416,16.6401523509637
B3_r015_c095.wav,246.07411,95,7.4803,15,1.1811,44.00000000000004,864.1259858165171,1292.3952240888154,1508.7890625,0.20627503,1.2023717e-05,-308.70273,186.54008,-45.101757,10.459832,30.77275,-15.350688,-8.141575,-8.884342,-11.5891695,-7.259772,-13.702731,-12.243431,-12.483983,13.018933614442943,25.636267837756936,30.40739828090074,30.965829618092982,34.89596834538162,32.61088961893906,24.059003562519603
B3_r015_c111.wav,246.1563,111,8.7402,15,1.1811,44.00000000000004,1399.2849686452228,2005.3338653168369,2714.35546875,0.21311073,1.9585286e-05,-235.43263,142.31256,-75.53925,51.012897,3.7442455,-2.5068424,-12.081276,-10.860367,-6.7705593,-12.2705345,-9.548942,-14.657552,-11.575927,13.193120431070875,25.65098056576308,30.145870776992467,30.5431008793868,33.173687653189994,32.91224463538222,32.01217234919701
B3_r015_c127.wav,246.0451,127,10.0,15,1.1811,44.00000000000004,1837.6763127342244,2666.9430753992096,3697.1435546875,0.21482103,4.017002e-05,-200.9182,109.25864,-67.50237,55.53899,-4.0417957,5.2723155,-19.145359,-4.4412727,-12.448853,-7.131247,-13.991272,-10.766858,-14.862325,13.272777539075092,25.654295455706244,30.157347452885716,30.490162032176155,32.76576495387699,32.030224737544465,33.79353283448656
B3_r031_c015.wav,231.4461,15,1.1811,31,2.4409,44.00000000000004,6823.5769640902745,7589.128235018097,16447.916666666668,0.0012848563,0.009531026,-698.249,38.743145,31.858065,30.37812,24.419292,22.286379,13.721045,13.260554,6.1445622,5.498302,0.22454196,1.7106609,-0.6754884,17.824207753132285,21.111066032942123,12.82285932488598,11.526072337521075,13.36471566155025,12.874969287670636,16.716235608591074
B3_r031_c031.wav,245.55168,31,2.4409,31,2.4409,44.00000000000004,1834.2896076251563,4713.207069680742,648.5595703125,0.0105142305,9.879607e-05,-660.29126,81.472664,63.93172,51.990097,33.753582,23.304152,9.538981,4.9346833,-2.3308945,-3.7342722,-9.153729,-8.541927,-11.825356,14.489041844755064,25.67292848961232,23.299004560816503,13.373235943053329,13.495475193450979,12.800828147134169,16.316451702547262
B3_r031_c047.wav,246.67093,47,3.7008,31,2.4409,44.00000000000004,550.9485402864515,2039.1265979242876,309.1050392670157,0.07011341,1.0689902e-05,-586.1347,130.6017,91.58967,52.153816,25.544401,11.79435,4.701653,-0.81195796,-7.4844007,-11.5230055,-14.542686,-14.479244,-15.552021,11.971378810769624,25.844658452180024,30.983608612256003,23.846001259204463,15.892550284719757,12.788630957384715,16.305549128141667
B3_r031_c063.wav,245.69897,63,4.9606,31,2.4409,44.00000000000004,480.4586818788819,1372.047095179077,531.005859375,0.14049178,1.087854e-05,-484.75684,162.59572,83.31704,24.24475,6.392217,5.1100497,-2.4377217,-12.152958,-13.703153,-10.427203,-10.6390705,-13.750787,-14.655477,12.87643541166372,25.661476882966994,32.113765940701775,32.13186263703335,26.966963474305462,14.8629760772862,16.33068674139592
